Geneid	F9C3	F9C4	F9D1	F9D3	F9D4
FBgn0264845	0	0	3	0	1
FBgn0032809	15	11	60	59	65
FBgn0032810	420	513	553	511	580
FBgn0005672	1662	1636	1765	1680	1628
FBgn0262460	61	35	51	53	63
FBgn0262377	20	18	14	16	22
FBgn0262449	3	3	2	4	2
FBgn0027949	981	1006	1126	1529	769
FBgn0032811	353	429	371	452	333
FBgn0032812	557	625	566	708	423
FBgn0032813	71	94	71	58	94
FBgn0032814	733	695	795	848	624
FBgn0000464	2746	1477	2673	2312	2347
FBgn0266313	26	13	20	12	23
FBgn0266314	1	1	0	0	0
FBgn0005590	19	2	22	10	1
FBgn0032815	3231	2558	3113	3387	2948
FBgn0032816	399	378	409	404	375
FBgn0266211	0	0	1	1	0
FBgn0032817	2066	1475	2241	2056	1732
FBgn0032818	853	986	916	1030	870
FBgn0032819	946	1014	849	863	818
FBgn0032820	3526	3965	5909	5640	6618
FBgn0000529	12	16	14	9	13
FBgn0032821	2409	1770	2508	2654	2007
FBgn0032822	176	214	194	223	187
FBgn0004811	1116	1041	1146	1391	861
FBgn0263873	1883	1397	1909	1609	1686
FBgn0003931	0	1	2	1	0
FBgn0043022	0	3	10	9	9
FBgn0003923	0	0	1	0	0
FBgn0032824	2	4	2	2	3
FBgn0003922	9	10	8	19	4
FBgn0043021	1	2	6	5	1
FBgn0032827	0	0	0	0	0
FBgn0262543	0	0	0	0	0
FBgn0044811	0	0	0	0	0
FBgn0053117	0	0	2	0	0
FBgn0264376	1	0	0	0	0
FBgn0264375	0	0	0	0	0
FBgn0266693	0	0	1	0	0
FBgn0032833	20548	24061	18680	17099	18749
FBgn0262140	10	12	0	1	0
FBgn0032834	83	83	60	72	60
FBgn0032835	2147	2671	2084	1860	1946
FBgn0267265	2	0	1	1	2
FBgn0032836	8472	8454	8183	7286	7970
FBgn0042129	425	410	491	661	539
FBgn0014000	1916	1992	1831	1736	1787
FBgn0264443	137	94	116	105	119
FBgn0263611	0	1	0	0	0
FBgn0266213	1	2	0	0	0
FBgn0032839	632	685	538	352	555
FBgn0032840	564	413	460	408	554
FBgn0014127	1230	1197	1599	2017	1107
FBgn0019686	6871	7012	7756	9476	6321
FBgn0003978	1007	1158	1080	1191	926
FBgn0045064	1887	1680	1668	1458	1592
FBgn0266212	12	2	8	5	11
FBgn0032843	27	41	9	16	19
FBgn0003141	1563	1728	1614	1715	1590
FBgn0004374	714	820	907	1147	739
FBgn0263773	9711	7673	11794	10346	10914
FBgn0032845	864	855	886	839	776
FBgn0032846	573	640	537	702	549
FBgn0032847	581	753	646	671	575
FBgn0032848	633	696	646	816	555
FBgn0032849	876	945	921	996	851
FBgn0032850	490	382	469	409	483
FBgn0032851	1	0	0	1	1
FBgn0259996	0	0	0	1	2
FBgn0058172	5	1	0	0	0
FBgn0250817	1	6	0	0	0
FBgn0259998	5150	6013	2024	1717	1533
FBgn0260000	38	37	43	40	47
FBgn0263333	1	0	0	0	0
FBgn0003475	3730	2622	3787	3876	2945
FBgn0263581	2	1	1	2	1
FBgn0011638	6939	7296	6852	7195	6016
FBgn0015803	2273	1721	2384	2399	2033
FBgn0086040	0	1	0	0	0
FBgn0026756	85	73	229	194	281
FBgn0032856	16	34	29	31	43
FBgn0032857	1066	821	797	653	815
FBgn0032858	452	511	438	524	366
FBgn0032859	6485	5988	7096	8202	6054
FBgn0083038	0	1	0	2	1
FBgn0083026	2	0	0	0	0
FBgn0083037	0	0	1	2	1
FBgn0083036	1	0	1	1	0
FBgn0083025	0	0	0	0	0
FBgn0083035	2	0	0	1	0
FBgn0083024	1	0	0	0	0
FBgn0083034	0	0	1	1	0
FBgn0083023	0	0	0	1	0
FBgn0083033	0	1	0	0	0
FBgn0083032	1	1	0	1	1
FBgn0083022	3	1	0	3	2
FBgn0083031	3	2	2	2	0
FBgn0083021	2	1	2	1	0
FBgn0083030	0	0	0	0	1
FBgn0083020	2	1	0	1	2
FBgn0083029	5	6	4	2	1
FBgn0032860	52	67	44	52	33
FBgn0263355	1228	870	1257	1406	937
FBgn0263582	3	3	0	0	0
FBgn0051683	435	363	367	378	385
FBgn0051687	373	402	394	360	384
FBgn0042175	634	631	640	673	652
FBgn0032863	665	760	671	859	568
FBgn0032864	2714	2780	3796	3851	3456
FBgn0266315	10	5	11	12	13
FBgn0262879	0	1	3	1	3
FBgn0266901	11	3	11	6	4
FBgn0262455	0	0	0	0	0
FBgn0266900	0	0	1	3	1
FBgn0266899	5	0	4	3	2
FBgn0054007	0	4	4	4	4
FBgn0267266	1	0	0	0	0
FBgn0265256	0	0	0	0	0
FBgn0267271	0	0	0	0	0
FBgn0266886	2	2	2	1	3
FBgn0263533	0	0	0	0	0
FBgn0266214	0	0	0	0	0
FBgn0051677	3	5	0	0	0
FBgn0263583	3	7	0	0	0
FBgn0262445	0	0	0	0	0
FBgn0262425	0	0	0	0	0
FBgn0262688	0	0	0	0	0
FBgn0032869	291	313	144	157	125
FBgn0016054	1072	1030	1045	1120	894
FBgn0032870	995	867	1134	1272	920
FBgn0259936	1082	1114	936	1219	957
FBgn0082938	0	0	0	0	0
FBgn0082937	2	0	2	0	2
FBgn0082936	0	0	0	0	0
FBgn0032871	269	291	284	354	281
FBgn0261787	2745	2048	3011	3233	2328
FBgn0032873	1440	1455	1495	1606	1259
FBgn0051678	1764	1409	1871	1916	1672
FBgn0266356	0	0	0	0	0
FBgn0086657	1320	1279	1390	1612	1259
FBgn0032876	3408	2690	3980	4995	3137
FBgn0032877	242	226	277	273	215
FBgn0014859	253	125	125	135	182
FBgn0265076	0	0	0	0	0
FBgn0265077	2	6	0	3	1
FBgn0266844	0	2	1	0	0
FBgn0032879	195	185	203	183	206
FBgn0032880	5399	4679	5882	5834	5164
FBgn0262743	10373	8769	11765	14131	8991
FBgn0032881	1189	1518	1509	1560	1452
FBgn0032882	1077	1217	1311	1462	1118
FBgn0032883	1101	1199	1150	1418	979
FBgn0011202	3193	2480	3222	3205	2801
FBgn0000251	2573	2034	2559	2754	1957
FBgn0032884	2332	2817	2363	2618	2124
FBgn0250785	1416	1297	1604	1395	1483
FBgn0264995	0	2	0	0	1
FBgn0032886	1823	1614	1879	2180	1645
FBgn0067311	5	8	7	6	6
FBgn0067312	3	5	2	5	3
FBgn0032888	66	99	78	67	73
FBgn0032889	5118	5246	7129	7006	7990
FBgn0051673	1897	2076	1966	2009	1954
FBgn0051674	460	457	425	423	459
FBgn0032891	21	22	21	20	17
FBgn0051676	701	717	684	597	693
FBgn0265366	0	0	0	0	0
FBgn0032895	175	182	172	185	204
FBgn0032896	628	656	560	520	658
FBgn0032897	6105	8409	6682	6680	6343
FBgn0032898	2	1	0	3	2
FBgn0032899	1007	1387	990	951	976
FBgn0051675	192	197	182	182	195
FBgn0032900	780	770	729	734	745
FBgn0032901	324	158	347	248	348
FBgn0263996	0	0	0	0	0
FBgn0266316	1	3	5	0	3
FBgn0053317	0	0	0	0	0
FBgn0266369	2503	2688	3117	3359	2904
FBgn0032906	1710	1721	1871	2431	1490
FBgn0032907	400	484	462	612	383
FBgn0053319	31	24	2	0	0
FBgn0032908	437	423	521	424	512
FBgn0265817	1	0	0	0	0
FBgn0250867	574	351	538	479	500
FBgn0010395	1043	809	1197	1134	1269
FBgn0032910	1144	1160	1310	1595	1043
FBgn0032911	527	539	495	413	475
FBgn0053511	180	178	229	197	238
FBgn0053510	23	19	9	17	30
FBgn0053509	59	58	32	44	35
FBgn0053508	10	6	6	2	13
FBgn0032913	2094	2022	2153	1879	2075
FBgn0032914	18	23	17	18	20
FBgn0032915	3456	3364	3572	3697	3022
FBgn0083972	510	586	560	656	649
FBgn0264353	1	5	3	2	1
FBgn0032916	1104	1236	1232	1454	1067
FBgn0040297	5057	3055	5200	4618	5606
FBgn0264865	0	0	0	0	1
FBgn0023388	2525	1792	2270	1945	2066
FBgn0032919	4651	4885	4137	4340	4079
FBgn0086041	0	1	0	2	0
FBgn0086251	4105	3342	4167	4302	3256
FBgn0024371	1412	1583	1710	2255	1389
FBgn0032921	272	329	289	346	295
FBgn0032922	440	557	440	483	500
FBgn0032923	2140	2138	2327	2500	2062
FBgn0032924	3395	3130	3445	3928	2952
FBgn0032925	4353	4435	4336	4633	3891
FBgn0266215	35	20	30	37	17
FBgn0263051	0	0	0	0	0
FBgn0263050	0	0	0	0	0
FBgn0010100	51701	49968	52025	41429	52397
FBgn0051627	42	33	14	18	28
FBgn0000239	7295	5897	7310	7390	6822
FBgn0263474	5	1	4	1	4
FBgn0266216	4	6	1	0	2
FBgn0032929	1892	1704	2247	2945	1682
FBgn0011829	53	63	68	75	88
FBgn0051624	5	23	0	0	0
FBgn0051988	260	343	2	0	1
FBgn0026255	803	703	830	737	731
FBgn0032935	995	767	836	822	1004
FBgn0003930	14	13	17	18	19
FBgn0032934	643	604	844	1078	603
FBgn0026577	3711	2249	3806	3836	2899
FBgn0051626	396	600	821	608	534
FBgn0267277	4	1	0	2	2
FBgn0261239	1302	912	1225	1259	1019
FBgn0021856	1141	1197	1164	1289	1026
FBgn0032938	2783	1883	2816	2993	2512
FBgn0263536	0	0	0	1	0
FBgn0041336	0	7	5	5	3
FBgn0032940	6834	4805	6508	6220	6106
FBgn0264556	2	0	1	1	3
FBgn0000370	32672	29302	31835	30562	31888
FBgn0266020	10	11	9	3	9
FBgn0261586	1	4	0	0	0
FBgn0023091	13	10	12	11	10
FBgn0032943	1002	906	1127	1208	987
FBgn0023090	200	180	162	134	164
FBgn0041245	3	2	5	5	3
FBgn0032945	1544	1374	1121	832	1161
FBgn0032946	7555	4719	6561	5699	7270
FBgn0051616	0	0	0	0	0
FBgn0051615	0	0	0	0	0
FBgn0051754	0	0	0	0	0
FBgn0053801	6	3	8	15	7
FBgn0053910	0	0	0	0	0
FBgn0053802	0	0	0	0	0
FBgn0053909	0	0	0	0	0
FBgn0053803	0	0	0	0	0
FBgn0051617	0	0	0	0	0
FBgn0061209	0	0	0	0	0
FBgn0051618	0	0	0	0	0
FBgn0053727	0	0	0	0	0
FBgn0051611	0	0	0	0	0
FBgn0051613	0	0	0	0	0
FBgn0053804	0	0	0	0	0
FBgn0053908	0	0	0	0	0
FBgn0053805	0	0	0	0	0
FBgn0053907	0	0	0	0	0
FBgn0053806	0	0	0	0	0
FBgn0053807	0	0	0	0	0
FBgn0053906	0	0	0	0	0
FBgn0053808	0	0	0	0	0
FBgn0053728	0	0	0	0	0
FBgn0053905	0	0	0	0	0
FBgn0053809	0	0	0	0	0
FBgn0053810	0	0	0	0	0
FBgn0053904	0	0	0	0	0
FBgn0053811	0	0	0	0	0
FBgn0053903	0	0	0	0	0
FBgn0053812	0	0	0	0	0
FBgn0053813	0	0	0	0	0
FBgn0053902	0	0	0	0	1
FBgn0053814	0	0	0	0	0
FBgn0053729	0	0	0	0	0
FBgn0053901	0	0	0	0	0
FBgn0053815	0	0	0	0	0
FBgn0053816	0	0	0	0	0
FBgn0053900	0	0	0	0	0
FBgn0053817	0	0	0	0	0
FBgn0053730	0	0	0	0	0
FBgn0053899	0	0	0	0	0
FBgn0053818	0	0	0	0	0
FBgn0053819	0	0	0	0	0
FBgn0053898	0	0	0	0	0
FBgn0053820	0	0	0	0	0
FBgn0053731	0	0	0	0	0
FBgn0053897	0	0	0	0	0
FBgn0053821	0	0	0	0	0
FBgn0053822	0	0	0	0	0
FBgn0053896	0	0	0	0	0
FBgn0053823	0	0	0	0	0
FBgn0053732	0	0	0	0	0
FBgn0053895	0	0	0	0	0
FBgn0053824	0	0	0	0	0
FBgn0053825	0	0	0	0	0
FBgn0053894	0	0	0	0	0
FBgn0053826	0	0	0	0	0
FBgn0053733	0	0	0	0	0
FBgn0053893	0	0	0	0	0
FBgn0053827	0	0	0	0	0
FBgn0053828	0	0	0	0	0
FBgn0053892	0	0	0	0	0
FBgn0053829	0	0	0	0	0
FBgn0053734	0	0	0	0	0
FBgn0053891	0	0	0	0	0
FBgn0053830	0	0	0	0	0
FBgn0053831	0	0	0	0	0
FBgn0053890	0	0	0	0	0
FBgn0053832	0	0	0	0	0
FBgn0053735	0	0	0	0	0
FBgn0053889	0	0	0	0	0
FBgn0053833	0	0	0	0	0
FBgn0053834	0	0	0	0	0
FBgn0053888	0	0	0	0	0
FBgn0053835	0	0	0	0	0
FBgn0053736	0	0	0	0	0
FBgn0053887	0	0	0	0	0
FBgn0053836	0	0	0	0	0
FBgn0053837	0	0	0	0	0
FBgn0053886	0	0	0	0	0
FBgn0053838	0	0	0	0	0
FBgn0053737	0	0	0	0	0
FBgn0053885	0	0	0	0	0
FBgn0053839	0	0	0	0	0
FBgn0053840	0	0	0	0	0
FBgn0053884	0	0	0	0	0
FBgn0053841	0	0	0	0	0
FBgn0053738	0	0	0	0	0
FBgn0053883	0	0	0	0	0
FBgn0053842	0	0	0	0	0
FBgn0053843	0	0	0	0	0
FBgn0053882	0	0	0	0	0
FBgn0053844	0	0	0	0	0
FBgn0053739	0	0	0	0	0
FBgn0053881	0	0	0	0	0
FBgn0053845	0	0	0	0	0
FBgn0053846	0	0	0	0	0
FBgn0053880	0	0	0	0	0
FBgn0053847	0	0	0	0	0
FBgn0053740	0	0	0	0	0
FBgn0053879	0	0	0	0	0
FBgn0053848	0	0	0	0	0
FBgn0053849	0	0	0	0	0
FBgn0053878	0	0	0	0	0
FBgn0053850	0	0	0	0	0
FBgn0053741	0	0	0	0	0
FBgn0053877	0	0	0	0	0
FBgn0053851	0	0	0	0	0
FBgn0053852	0	0	0	0	0
FBgn0053876	0	0	0	0	0
FBgn0053853	0	0	0	0	0
FBgn0053742	0	0	0	0	0
FBgn0053875	0	0	0	0	0
FBgn0053854	0	0	0	0	0
FBgn0053855	0	0	0	0	0
FBgn0053874	0	0	0	0	0
FBgn0053856	0	0	0	0	0
FBgn0053743	0	0	0	0	0
FBgn0053873	0	0	0	0	0
FBgn0053857	0	0	0	0	0
FBgn0053858	0	0	0	0	0
FBgn0053872	0	0	0	0	0
FBgn0053859	0	0	0	0	0
FBgn0053744	0	0	0	0	0
FBgn0053871	0	0	0	0	0
FBgn0053860	0	0	0	0	0
FBgn0053861	0	0	0	0	0
FBgn0053870	0	0	0	0	0
FBgn0053862	0	0	0	0	0
FBgn0053745	0	0	0	0	0
FBgn0053869	0	0	0	0	0
FBgn0053863	0	0	0	0	0
FBgn0053864	0	0	0	0	0
FBgn0053868	14	24	26	22	7
FBgn0053865	0	0	0	0	0
FBgn0053746	0	0	0	0	0
FBgn0053867	17	11	27	19	20
FBgn0053866	0	0	0	0	0
FBgn0051614	2	9	5	11	10
FBgn0032949	15211	13202	15507	15156	14916
FBgn0260718	6	0	0	2	0
FBgn0016919	58	89	41	42	42
FBgn0260719	0	1	0	0	0
FBgn0032955	4195	3431	4201	4407	4079
FBgn0262631	68	62	77	63	68
FBgn0022893	23186	18983	23969	29816	20544
FBgn0266328	1	2	5	7	3
FBgn0023416	657	344	656	567	652
FBgn0262620	137	108	88	113	114
FBgn0032956	4072	3377	4394	4609	3719
FBgn0032957	1156	786	1243	1098	1120
FBgn0267735	2	1	1	2	0
FBgn0000559	306109	316437	315109	315446	293690
FBgn0065100	12	16	10	6	8
FBgn0051619	1400	817	1195	1021	1201
FBgn0086779	2965	2375	2900	3267	2476
FBgn0032961	4629	4687	4791	5681	4499
FBgn0051612	189	178	251	291	182
FBgn0032964	3	10	1	1	0
FBgn0265255	1	7	0	0	0
FBgn0266021	6	9	0	0	0
FBgn0003866	661	643	701	594	708
FBgn0266222	1	5	3	3	3
FBgn0266223	1	8	1	2	4
FBgn0266224	1	2	0	0	1
FBgn0266225	1	4	0	0	0
FBgn0266902	1	1	0	0	0
FBgn0264262	0	1	0	0	0
FBgn0032965	7	2	0	0	0
FBgn0032966	3	9	0	0	0
FBgn0032967	6	9	0	0	0
FBgn0051600	5	3	0	0	0
FBgn0032968	12	7	0	0	0
FBgn0266873	0	0	0	0	0
FBgn0267268	0	2	0	0	0
FBgn0267267	6	6	2	1	5
FBgn0265148	2	2	0	0	1
FBgn0266038	4	0	0	0	0
FBgn0266039	0	0	1	0	0
FBgn0028979	222	153	218	178	222
FBgn0053987	0	2	1	0	0
FBgn0266874	0	0	0	0	0
FBgn0084001	2	2	0	0	1
FBgn0051601	15	49	6	2	0
FBgn0085202	4	5	0	0	0
FBgn0260996	9	19	0	0	0
FBgn0051700	1	0	0	0	0
FBgn0051702	3	5	0	0	0
FBgn0032971	19	14	0	0	0
FBgn0051703	5	8	0	0	0
FBgn0032973	134	136	114	101	103
FBgn0032974	2478	1975	2723	3051	2249
FBgn0025674	2628	2644	2780	3126	2389
FBgn0262885	0	1	0	0	0
FBgn0261802	4707	3567	5183	4743	4774
FBgn0262886	162	155	193	148	185
FBgn0083973	25	9	43	29	15
FBgn0032979	3069	2295	2850	2991	2598
FBgn0266044	16	19	17	21	24
FBgn0032981	262	214	170	146	143
FBgn0259683	24	21	11	22	15
FBgn0042701	0	2	0	1	1
FBgn0264265	13	12	17	16	17
FBgn0032986	2890	2734	2904	2940	2956
FBgn0032987	62647	71987	60195	63108	63035
FBgn0032988	4865	4720	4908	5234	4318
FBgn0039972	10542	8289	11726	14966	7734
FBgn0263091	3	0	4	0	1
FBgn0064225	137480	152281	140288	146496	135596
FBgn0082980	43	31	40	31	27
FBgn0040009	1689	1193	1771	1940	1527
FBgn0040010	2623	2333	2693	3026	2539
FBgn0040011	5113	4018	5291	5920	4282
FBgn0058006	866	841	1022	1015	783
FBgn0264548	6	3	3	5	9
FBgn0058439	309	239	266	285	230
FBgn0041004	1112	1069	1294	1279	1076
FBgn0002566	3913	3323	4080	4051	3662
FBgn0058005	2	1	3	1	4
FBgn0000384	1765	1495	1965	2326	1546
FBgn0250907	234	240	430	357	237
FBgn0086683	1921	1853	1940	2203	1858
FBgn0262887	260	343	305	293	272
FBgn0039958	2772	2194	2588	2507	2229
FBgn0262293	0	0	0	0	0
FBgn0265254	36	19	35	25	25
FBgn0063368	82	118	57	53	89
FBgn0058042	4807	5096	4812	5570	4494
FBgn0260435	0	0	0	0	0
FBgn0085664	0	0	0	0	0
FBgn0267428	114	84	96	94	121
FBgn0069969	374	380	389	338	404
FBgn0085582	13	6	24	7	15
FBgn0003256	3319	2432	3259	3613	2918
FBgn0261505	0	0	1	1	1
FBgn0085732	315	240	312	278	304
FBgn0058191	3265	2942	3515	3906	3076
FBgn0267398	4126	3990	3947	4121	3909
FBgn0264834	12	7	10	11	13
FBgn0262123	171	140	148	148	176
FBgn0264835	12	9	12	6	8
FBgn0058196	2450	2322	2532	2654	2393
FBgn0039993	5026	5264	5083	5156	4942
FBgn0058068	0	0	0	0	0
FBgn0087011	229	217	280	255	258
FBgn0085784	1	0	0	0	1
FBgn0263780	365	298	403	348	383
FBgn0058100	8	2	7	4	3
FBgn0058263	2085	1868	2151	2108	1986
FBgn0262204	0	0	1	0	2
FBgn0085638	746	742	764	850	691
FBgn0020908	36637	24271	25331	22461	39312
FBgn0260995	191	145	193	158	191
FBgn0085570	0	0	2	1	0
FBgn0085569	0	0	1	1	0
FBgn0266762	2	1	1	4	0
FBgn0085786	4	0	3	6	1
FBgn0058461	0	0	0	0	0
FBgn0085512	1	2	0	0	2
FBgn0262124	4901	3737	5209	5407	4125
FBgn0266632	0	0	2	3	2
FBgn0046706	2191	1826	2406	2902	2136
FBgn0262115	3242	2760	3394	3488	3070
FBgn0262116	4790	4650	4542	4621	4542
FBgn0262117	4640	3870	4903	5005	4093
FBgn0260798	3655	3264	3775	3811	3519
FBgn0264909	1	0	0	0	0
FBgn0040007	28709	27736	30232	31305	31154
FBgn0046692	2367	1902	2462	2757	2157
FBgn0260799	5043	3703	4860	4710	4356
FBgn0032997	2571	2527	2778	3227	2525
FBgn0267585	108	146	123	115	109
FBgn0040005	3150	2820	3328	3474	2979
FBgn0026401	9563	6561	9359	9277	8476
FBgn0039979	0	5	1	0	1
FBgn0267027	9	4	6	17	6
FBgn0084049	6	6	8	22	8
FBgn0039994	4128	3252	4412	4776	3700
FBgn0262970	57	62	55	65	89
FBgn0267733	270	290	328	312	325
FBgn0250830	2597	2036	2724	2861	2418
FBgn0261387	3093	2710	3382	3651	2814
FBgn0033000	1696	1710	1906	2285	1800
FBgn0264911	14	30	11	9	10
FBgn0040849	5	4	7	10	4
FBgn0264914	2	2	0	0	0
FBgn0013348	1998	1944	1801	1660	2559
FBgn0263092	0	0	0	0	0
FBgn0033005	5555	4448	5831	6081	5185
FBgn0026238	5209	4595	5566	6628	4429
FBgn0262901	67	44	56	41	54
FBgn0033010	2794	2137	2878	2752	2572
FBgn0053554	5688	3776	5792	5931	4651
FBgn0084008	10	4	0	0	0
FBgn0033015	2984	2868	3254	3712	2563
FBgn0261403	7584	6351	8040	7576	7212
FBgn0033017	2850	2616	2847	3141	2463
FBgn0033019	760	736	901	1118	718
FBgn0050441	7	9	2	7	7
FBgn0033021	5021	4492	5207	5965	4488
FBgn0261429	4	6	5	3	10
FBgn0259247	855	735	1150	868	820
FBgn0050440	914	776	993	1111	752
FBgn0050438	343	467	323	235	213
FBgn0033027	4890	4290	4208	2586	6156
FBgn0039969	2764	2897	2785	2832	2855
FBgn0039970	4880	5044	5237	4996	5230
FBgn0033028	4432	3969	4811	4805	4127
FBgn0027507	2855	2446	2965	3313	2566
FBgn0033029	5880	4741	5785	6324	5127
FBgn0267028	67	105	85	109	87
FBgn0033031	355	331	284	268	362
FBgn0033032	1059	1186	1185	1153	1044
FBgn0033033	784	609	898	780	687
FBgn0259979	5795	5791	6166	6504	5165
FBgn0259978	4447	3382	4598	5183	3613
FBgn0000099	898	693	641	531	604
FBgn0022288	3265	3473	2978	3514	2930
FBgn0085229	1098	1221	1086	1176	1150
FBgn0033038	1208	1212	1305	1385	1209
FBgn0266580	6518	4925	6970	7627	5301
FBgn0263479	0	0	0	0	0
FBgn0025693	1456	1199	1485	1280	1568
FBgn0033041	0	2	0	1	3
FBgn0033042	34	29	27	40	38
FBgn0033043	9	4	13	17	7
FBgn0085414	790	519	655	598	821
FBgn0265631	0	0	0	0	0
FBgn0264956	3	2	0	1	0
FBgn0263109	12	19	44	18	71
FBgn0264957	0	0	0	0	0
FBgn0033047	2280	2120	1513	1465	1774
FBgn0033048	563	511	365	370	390
FBgn0264958	9	4	8	10	11
FBgn0263855	1781	1464	2020	2715	1538
FBgn0002774	2404	2053	2328	2212	2168
FBgn0264959	3827	2558	3901	3623	3280
FBgn0000043	10585	10018	11804	12708	11520
FBgn0033050	2373	2169	2585	2656	2301
FBgn0033051	631	487	621	574	543
FBgn0033052	3032	2351	3208	3051	2919
FBgn0033054	740	615	699	542	703
FBgn0033055	1466	1571	1586	1730	1416
FBgn0264961	38	44	40	32	45
FBgn0085240	134	118	148	144	234
FBgn0085241	4612	4958	4593	4411	5710
FBgn0033058	32	25	30	29	44
FBgn0033056	32	55	0	0	0
FBgn0264980	12	9	0	0	0
FBgn0033059	1748	1922	1815	2037	1752
FBgn0033060	419	437	420	430	420
FBgn0033061	74	79	85	88	99
FBgn0033062	5242	5062	5683	6208	4709
FBgn0000546	2048	1230	1909	1909	1704
FBgn0033063	59	72	24	17	21
FBgn0011958	0	0	0	0	0
FBgn0011891	1	0	0	1	2
FBgn0011938	0	0	0	0	0
FBgn0011937	0	0	0	0	0
FBgn0011936	0	0	0	0	0
FBgn0264505	2	3	0	1	0
FBgn0011957	0	0	0	0	0
FBgn0011933	0	0	0	0	0
FBgn0011932	0	0	0	0	0
FBgn0011931	0	0	0	0	0
FBgn0011889	0	0	0	0	1
FBgn0011888	0	0	0	0	0
FBgn0011887	0	0	0	0	0
FBgn0011880	0	0	0	0	0
FBgn0011956	0	0	0	0	0
FBgn0011890	1	0	2	0	1
FBgn0050316	0	0	0	0	0
FBgn0033065	7579	8756	16027	14035	17041
FBgn0011955	0	0	0	0	0
FBgn0040502	3314	5113	3515	3553	3580
FBgn0033067	542	850	502	531	542
FBgn0262867	331	221	352	242	277
FBgn0011935	0	0	0	0	0
FBgn0011934	0	0	0	0	0
FBgn0050432	11	6	0	1	1
FBgn0050431	382	349	274	259	222
FBgn0033072	8	22	12	21	15
FBgn0021847	1937	1803	2099	2202	1777
FBgn0263144	5151	4083	5124	5687	4085
FBgn0265044	23	19	14	22	32
FBgn0033075	2763	2147	2758	2409	2291
FBgn0267744	1	5	3	2	3
FBgn0086655	1710	1201	1648	1870	1394
FBgn0266620	0	0	0	0	0
FBgn0033076	2	6	1	0	1
FBgn0053919	2	1	0	2	0
FBgn0262736	65586	57878	58530	54412	58224
FBgn0026761	3344	3388	3414	3260	3246
FBgn0042085	3203	2707	3808	4737	2665
FBgn0033079	2831	2876	2878	2645	3101
FBgn0029131	1506	1705	1632	1768	1371
FBgn0050443	926	1019	937	1048	877
FBgn0033081	2421	2553	2809	3591	2233
FBgn0013732	1744	1341	2033	2638	1441
FBgn0266518	1312	1628	1476	1546	1257
FBgn0000054	1683	1581	1951	2129	1647
FBgn0266621	0	11	9	11	7
FBgn0033085	287	326	309	298	276
FBgn0033086	574	607	546	570	553
FBgn0033087	958	804	942	990	912
FBgn0033088	462	443	527	634	426
FBgn0033089	406	609	474	582	423
FBgn0033092	683	778	651	760	605
FBgn0259977	431	417	438	403	460
FBgn0265049	3	0	2	1	0
FBgn0265050	18	19	17	9	17
FBgn0033090	25	19	22	17	17
FBgn0050446	94	56	74	54	77
FBgn0033093	2247	2299	2464	2380	2863
FBgn0259483	2339	2062	2516	2677	2054
FBgn0014009	4677	4403	4713	4676	4662
FBgn0266525	0	0	0	0	0
FBgn0033095	0	0	0	0	0
FBgn0263518	0	2	0	3	2
FBgn0263586	33	43	33	37	48
FBgn0033096	30	25	7	1	6
FBgn0033097	84	76	33	15	20
FBgn0010482	7482	5275	6667	5274	7120
FBgn0028579	1863	1444	1838	2008	1470
FBgn0042083	1790	1769	2131	2177	1704
FBgn0027066	5869	5182	5890	6363	5054
FBgn0033100	1077	1423	1246	1446	1221
FBgn0033101	1945	2234	1603	1726	1541
FBgn0085421	1378	890	1279	1004	1247
FBgn0000473	6122	7195	6760	5849	7301
FBgn0014028	12234	14607	11455	9599	11281
FBgn0033104	510	575	518	655	480
FBgn0022224	423	499	444	568	440
FBgn0265003	3622	3137	3665	3793	3257
FBgn0265635	107	102	88	77	87
FBgn0033108	507	328	409	396	486
FBgn0085244	271	383	322	305	308
FBgn0263517	0	0	0	0	0
FBgn0265051	0	0	0	0	1
FBgn0265935	5612	5272	6362	7107	5528
FBgn0033110	50	37	46	59	41
FBgn0265058	18	16	17	16	11
FBgn0265137	2785	2927	3124	3060	2965
FBgn0033112	6	13	3	5	6
FBgn0033113	401	379	423	372	431
FBgn0028988	1089	1232	1101	1075	1006
FBgn0033115	77	80	85	79	98
FBgn0050158	213	165	217	176	221
FBgn0033117	825	920	849	960	753
FBgn0053558	3409	2247	3515	3487	2698
FBgn0066293	68	134	115	126	96
FBgn0066292	252	287	260	252	249
FBgn0011892	1	1	0	0	0
FBgn0011893	0	0	1	0	0
FBgn0011894	1	0	1	1	0
FBgn0011895	0	0	0	0	0
FBgn0053348	6	9	5	4	10
FBgn0053349	11	13	12	7	13
FBgn0033121	1077	1121	1180	1411	993
FBgn0050157	49	37	39	44	46
FBgn0022960	1496	1261	1605	1858	1226
FBgn0265059	13	14	12	12	14
FBgn0265060	8	1	4	4	6
FBgn0050156	71	86	39	37	36
FBgn0033122	650	673	721	829	546
FBgn0029508	29	19	22	15	15
FBgn0050159	1380	1489	1483	1618	1337
FBgn0042086	0	3	0	2	2
FBgn0261856	0	0	0	0	1
FBgn0050160	0	1	0	2	0
FBgn0033124	1118	1226	1222	1199	1377
FBgn0029507	3609	3788	3745	3830	4376
FBgn0029506	13317	12426	12341	11551	12243
FBgn0263655	15	18	7	22	15
