Geneid	M4C1	M4C2	M4C4	M4D1	M4D2	M4D4
FBgn0003274	56437	62699	41869	69236	51979	56108
FBgn0034141	2383	2319	2446	2563	2065	2724
FBgn0034142	1745	2008	1417	1333	1648	1804
FBgn0034143	1540	2161	1496	1169	1178	1119
FBgn0034145	2138	2793	2120	1866	2615	3098
FBgn0040505	459	649	367	444	498	755
FBgn0024232	248	294	136	238	277	347
FBgn0020506	71	84	23	325	553	610
FBgn0024319	5	17	18	4	8	10
FBgn0024315	3282	3791	2654	2256	2732	3279
FBgn0085487	0	2	1	1	1	0
FBgn0050463	2246	1905	1638	1922	1979	2997
FBgn0013763	13533	12949	12779	14838	13977	14862
FBgn0262564	0	0	0	0	0	1
FBgn0265657	0	0	0	1	0	0
FBgn0034151	277	267	36	37	170	90
FBgn0267002	3755	4216	2810	3436	4061	5560
FBgn0085218	12	6	18	11	3	11
FBgn0034154	0	0	0	0	0	0
FBgn0259738	6	23	5	20	9	30
FBgn0034156	4	4	6	2	1	3
FBgn0010213	3651	3260	2691	3237	3089	3427
FBgn0053544	9	2	1	1	1	2
FBgn0034157	3	1	3	4	0	1
FBgn0034158	2596	1938	1671	2302	2312	3562
FBgn0040743	0	1	2	0	3	0
FBgn0034159	10	16	15	8	50	17
FBgn0265658	1	4	3	0	0	2
FBgn0265529	0	2	0	2	1	1
FBgn0265530	11	10	16	21	19	21
FBgn0034160	195	212	352	413	318	233
FBgn0263336	355	373	256	489	524	586
FBgn0085488	83	82	105	108	115	97
FBgn0085489	13	14	20	24	28	13
FBgn0263659	245	293	225	253	321	414
FBgn0262432	0	0	0	0	0	0
FBgn0026754	8	2	9	20	17	37
FBgn0265659	0	0	0	0	1	1
FBgn0265660	1	5	1	0	8	7
FBgn0025830	1108	803	755	953	920	1321
FBgn0025832	1034	735	674	888	820	1185
FBgn0026533	9574	7501	6648	9038	9301	12066
FBgn0263462	10	3	3	2	9	14
FBgn0014870	2075	2131	1533	2107	1938	3062
FBgn0028737	37545	35284	30942	39865	33148	35691
FBgn0034162	1954	2228	1970	1577	1742	1813
FBgn0025827	420	442	390	355	521	503
FBgn0046999	256	308	255	192	285	298
FBgn0034165	261	322	245	227	333	296
FBgn0025833	155	196	106	119	172	195
FBgn0034166	27	36	23	34	37	50
FBgn0262307	2	5	1	1	2	5
FBgn0004784	2040	2544	1472	1640	2211	2498
FBgn0003091	770	968	579	685	855	1264
FBgn0264329	6	9	4	6	13	13
FBgn0264330	8	6	0	0	7	13
FBgn0034168	5	4	2	6	2	2
FBgn0085219	5	1	3	3	1	3
FBgn0262513	0	0	0	0	0	0
FBgn0085444	1791	1470	1286	1541	1702	2277
FBgn0085220	1053	897	830	989	1028	956
FBgn0265174	1841	1124	1027	1354	1261	1733
FBgn0034172	575	546	452	547	508	630
FBgn0034173	0	1	0	0	1	0
FBgn0265526	0	0	0	0	0	0
FBgn0011867	0	0	0	0	0	0
FBgn0265527	0	0	0	0	2	0
FBgn0004580	810	994	584	758	940	1254
FBgn0050461	0	0	0	0	0	0
FBgn0050462	0	0	0	0	1	0
FBgn0034175	43	39	35	24	41	29
FBgn0034176	2492	2058	1792	1951	2202	2679
FBgn0034177	356	298	247	337	355	349
FBgn0026402	913	601	630	835	751	1041
FBgn0034179	1004	970	819	765	891	1151
FBgn0034180	2696	2640	1824	2157	2669	3179
FBgn0034181	5515	4171	3748	4845	4401	6759
FBgn0263864	1085	1005	726	865	974	1143
FBgn0265540	90	73	67	54	91	99
FBgn0023172	7264	6365	5068	6770	6797	9647
FBgn0263033	0	0	0	0	0	0
FBgn0263032	0	0	0	0	0	0
FBgn0263114	2	0	0	0	0	2
FBgn0266637	35	64	36	32	24	42
FBgn0266638	8	1	6	8	2	5
FBgn0034182	225	221	132	185	227	203
FBgn0034183	24	15	8	3	19	14
FBgn0034184	2344	1861	1754	2168	2108	2761
FBgn0026721	1769	2087	1813	2645	2170	2765
FBgn0086350	1315	804	751	800	1048	1536
FBgn0034186	571	435	410	499	460	686
FBgn0034187	3495	2063	2120	2620	2608	4402
FBgn0050460	645	760	525	599	659	857
FBgn0010591	4016	3257	3083	3194	2929	3987
FBgn0034191	647	514	514	582	635	656
FBgn0010226	4110	3301	2416	3522	3480	4367
FBgn0050456	1315	1381	1043	925	1206	1293
FBgn0034194	943	1017	789	891	1005	1079
FBgn0000079	10205	11648	8807	14660	12244	15628
FBgn0266810	11	4	4	6	13	19
FBgn0034195	0	0	1	3	0	1
FBgn0000078	3881	4349	3016	5516	5201	5815
FBgn0034197	7	10	19	6	18	36
FBgn0266811	2	1	2	0	1	2
FBgn0034198	1479	1711	1258	1601	1716	1809
FBgn0265541	22	16	23	18	11	18
FBgn0034199	524	589	459	425	456	434
FBgn0034200	3051	3772	3352	3612	3587	3697
FBgn0262563	504	560	574	570	603	584
FBgn0262567	159	118	119	169	198	143
FBgn0265536	8	6	8	12	12	18
FBgn0065048	27	3	13	18	14	24
FBgn0050234	0	0	0	0	0	0
FBgn0050235	0	0	0	0	0	0
FBgn0065047	3	6	7	4	11	10
FBgn0034201	2	0	10	16	100	1
FBgn0034202	0	0	0	0	0	0
FBgn0050458	0	0	2	6	34	2
FBgn0050457	0	0	66	99	139	114
FBgn0034204	0	0	63	77	210	72
FBgn0265537	0	0	0	0	0	0
FBgn0265487	1209	1657	859	1033	1540	2336
FBgn0034206	0	0	0	0	0	0
FBgn0263709	0	0	0	0	0	0
FBgn0265444	0	0	1	1	5	0
FBgn0050232	0	0	0	0	0	0
FBgn0011879	0	0	0	0	0	0
FBgn0010620	2689	2632	1971	2314	2467	3193
FBgn0034210	1000	726	659	896	905	1195
FBgn0050101	100	87	116	133	253	121
FBgn0016697	5841	4701	4396	5021	4629	5993
FBgn0021818	3024	2195	1872	2725	2588	3756
FBgn0022029	3414	3086	2497	2909	3036	3648
FBgn0034214	1080	947	770	931	966	986
FBgn0034215	2858	2097	2004	2434	2308	2779
FBgn0025716	1888	1343	1456	1847	1639	2299
FBgn0034217	218	118	137	167	165	288
FBgn0027506	5232	4225	3476	4887	4808	6838
FBgn0034218	38	43	32	41	64	50
FBgn0034219	155	173	161	163	151	220
FBgn0028956	326	380	303	344	342	500
FBgn0034221	12	14	6	12	8	13
FBgn0263233	2	3	2	1	2	2
FBgn0024196	1299	1262	990	1543	1324	1475
FBgn0028953	5599	4219	3535	4447	4699	6339
FBgn0034223	1322	1012	896	1118	1129	1520
FBgn0022987	1512	1208	1040	1383	1388	1935
FBgn0034224	12	4	11	3	4	1
FBgn0262570	49	69	55	30	62	63
FBgn0034225	1693	1946	1541	1516	1573	1564
FBgn0050104	1626	1829	1553	1751	1740	2001
FBgn0262720	64	5	29	3	32	13
FBgn0085222	0	0	0	0	0	0
FBgn0034229	1461	1715	1319	1623	1846	1849
FBgn0034230	1671	1412	1155	1518	1377	1928
FBgn0034231	445	308	291	334	330	385
FBgn0034232	1205	864	761	968	1008	1128
FBgn0263197	3046	3068	2326	2870	2918	3986
FBgn0034237	27172	24790	21355	26383	24024	29541
FBgn0263113	31	31	19	23	35	19
FBgn0085223	85	107	92	108	127	84
FBgn0028382	801	607	508	756	652	797
FBgn0010409	41752	41295	34212	39922	36363	39743
FBgn0034240	3963	3231	2522	3441	3674	5129
FBgn0263076	19	19	10	9	32	17
FBgn0263029	124	135	125	131	117	189
FBgn0034242	1055	885	714	914	960	1032
FBgn0034243	3563	3238	2823	3241	3289	3533
FBgn0040294	1897	1207	1051	1407	1505	2035
FBgn0034245	3073	2607	1830	2253	3110	2566
FBgn0250868	911	764	643	745	917	1119
FBgn0016701	2541	2184	1833	2124	2336	2810
FBgn0034246	3118	2974	2328	2833	2994	3897
FBgn0034247	4773	4627	3740	4698	6045	7148
FBgn0266812	6	5	7	5	13	9
FBgn0034248	1086	1080	786	1202	1202	1250
FBgn0266813	36	22	28	44	40	47
FBgn0034249	1194	765	688	958	918	1409
FBgn0029079	1082	871	807	936	913	1168
FBgn0050105	347	252	223	387	374	418
FBgn0029006	3288	2776	2309	2935	2949	4083
FBgn0264541	2	13	198	1	21	8
FBgn0261501	1	2	0	0	1	0
FBgn0050333	0	0	0	0	0	0
FBgn0050231	0	0	0	0	0	0
FBgn0034253	435	479	343	483	435	554
FBgn0082922	5	1	4	5	0	6
FBgn0004400	1068	735	736	856	996	1083
FBgn0034255	266	209	183	241	244	228
FBgn0050106	76	55	40	59	57	49
FBgn0034258	20821	18590	16466	20990	18409	22363
FBgn0050108	317	299	257	296	314	325
FBgn0050109	832	596	583	717	711	835
FBgn0265577	9	16	371	6	35	17
FBgn0034259	5197	4037	3518	3866	3801	4473
FBgn0016059	5635	4397	3400	4642	5023	7257
FBgn0034261	1551	1444	1159	1344	1369	1937
FBgn0260763	20	13	13	12	21	24
FBgn0260764	32	46	31	26	30	35
FBgn0034262	479	619	545	333	394	476
FBgn0027872	1325	996	848	976	1027	1315
FBgn0266639	3	4	3	4	8	3
FBgn0045800	1222	1126	832	706	937	1487
FBgn0063381	2	0	0	0	3	0
FBgn0063385	4	2	4	3	4	4
FBgn0063377	0	0	0	0	0	0
FBgn0063384	0	0	0	0	0	0
FBgn0063383	0	0	0	0	0	0
FBgn0063376	0	0	0	0	0	0
FBgn0063382	0	0	1	0	1	0
FBgn0063388	0	0	2	0	0	1
FBgn0063375	0	0	0	0	0	0
FBgn0063374	1	1	1	0	0	2
FBgn0063380	2	0	2	0	0	0
FBgn0063379	2	3	1	0	0	1
FBgn0063378	0	4	1	3	3	0
FBgn0063387	0	0	0	0	0	4
FBgn0063373	4	1	0	4	0	4
FBgn0063386	0	1	0	0	0	3
FBgn0028494	5645	5937	4199	4844	5557	7044
FBgn0034263	0	0	0	0	0	0
FBgn0034264	44	38	41	38	38	38
FBgn0034265	1123	931	748	878	940	1182
FBgn0034266	6	5	7	6	10	9
FBgn0034267	40	58	35	39	39	59
FBgn0085224	667	493	455	668	603	760
FBgn0034269	1315	869	840	1072	1062	1479
FBgn0034270	404	275	223	297	319	335
FBgn0034271	1396	1038	802	1039	1160	1658
FBgn0034272	2	1	0	0	4	1
FBgn0003545	1839	1079	1127	1668	1467	2348
FBgn0034274	1	0	0	2	0	0
FBgn0034275	1039	1186	1219	637	801	761
FBgn0034276	175	203	175	874	516	713
FBgn0022740	9	12	9	12	13	12
FBgn0027572	2300	2306	2098	2501	2489	2730
FBgn0034277	5419	4151	3661	4230	4299	5336
FBgn0263629	0	0	0	0	0	0
FBgn0265589	0	0	0	1	0	0
FBgn0034279	162	155	222	159	161	181
FBgn0028740	35	29	21	20	27	26
FBgn0250851	0	0	0	0	0	0
FBgn0028741	0	0	0	0	0	0
FBgn0262416	0	1	0	0	0	0
FBgn0026309	1238	935	863	1167	1082	1383
FBgn0026316	2774	2115	1926	2282	2269	2747
FBgn0028744	4529	3830	3236	3640	3711	4015
FBgn0028743	1920	1416	1175	1708	1637	2442
FBgn0266808	14	13	14	10	11	17
FBgn0259211	351	496	319	366	386	663
FBgn0041585	2411	1770	1511	2085	2050	3248
FBgn0015522	3544	2278	2325	2252	2483	2928
FBgn0050323	12	17	1	14	13	29
FBgn0034281	2	5	5	6	2	3
FBgn0003701	2730	1525	1510	2482	2355	3667
FBgn0034282	8902	7150	6115	7625	8117	11814
FBgn0265590	327	311	209	235	310	431
FBgn0011589	143	202	83	129	129	184
FBgn0050325	0	0	0	0	0	0
FBgn0050110	0	0	0	0	0	0
FBgn0261362	190	237	115	216	229	430
FBgn0034283	0	0	0	0	0	0
FBgn0034284	0	0	0	0	1	0
FBgn0265591	0	0	0	0	0	0
FBgn0034286	79	95	77	73	80	134
FBgn0265592	0	0	2	0	0	0
FBgn0034288	0	4	11	17	12	37
FBgn0034289	1256	1325	1789	1338	1293	1176
FBgn0034290	692	750	934	241	411	330
FBgn0034291	703	905	810	398	409	408
FBgn0034292	1524	1498	856	430	374	513
FBgn0054005	40	31	40	60	67	57
FBgn0034293	218	236	244	228	220	218
FBgn0034294	18	18	24	42	53	34
FBgn0034295	12965	14644	14852	15550	16479	16471
FBgn0266852	0	0	0	0	1	0
FBgn0034296	2247	2367	3605	3569	3329	3373
FBgn0266853	4	10	20	19	24	21
FBgn0085415	72	82	57	64	58	62
FBgn0266380	0	0	0	0	0	0
FBgn0034299	1943	1423	1286	1598	1606	1915
FBgn0034300	2453	1755	1454	2280	2124	3349
FBgn0034301	2	3	7	2	7	2
FBgn0085225	0	0	1	0	0	0
FBgn0003520	5757	4286	3285	4839	4873	7543
FBgn0028983	745	761	686	905	927	791
FBgn0040465	451	256	288	369	356	514
FBgn0001222	3886	2739	2407	3522	3240	4916
FBgn0003044	5185	3401	3165	4774	4158	6989
FBgn0265297	64221	63828	48652	61601	56739	89151
FBgn0083054	6	3	2	4	4	5
FBgn0083053	4	4	0	4	2	5
FBgn0086600	4	2	3	1	3	4
FBgn0062440	1136	876	799	852	931	1073
FBgn0034304	750	495	411	534	548	926
FBgn0000057	1204	1093	869	1160	1091	1544
FBgn0022238	5364	4166	3800	4696	4955	6327
FBgn0034307	409	355	342	342	342	398
FBgn0034308	1984	1668	1291	1685	1607	2359
FBgn0034310	1644	1365	1284	1503	1338	1750
FBgn0260392	0	0	0	0	0	0
FBgn0260401	0	0	0	0	0	0
FBgn0027836	1565	1288	1210	1592	1410	1928
FBgn0266854	1	1	0	2	2	1
FBgn0034312	411	347	348	362	365	420
FBgn0034313	3310	2410	2101	2747	2415	3876
FBgn0034314	1216	701	768	1073	991	1490
FBgn0034315	2050	1526	1492	1897	1748	2265
FBgn0053958	2	8	8	3	8	19
FBgn0034317	85	74	680	397	330	181
FBgn0034318	473	580	362	195	288	333
FBgn0050114	0	0	0	0	0	0
FBgn0266640	0	0	0	1	0	0
FBgn0266849	0	1	0	0	0	0
FBgn0266850	0	0	1	0	0	0
FBgn0000658	40	34	32	27	37	50
FBgn0265593	0	0	0	0	0	0
FBgn0265594	0	1	0	0	0	0
FBgn0266420	3629	2116	2280	3019	2520	3980
FBgn0053198	334	295	248	337	364	449
FBgn0010575	6359	4913	4258	6748	5467	9205
FBgn0034321	185	153	108	175	202	228
FBgn0034322	60	44	32	60	95	82
FBgn0034323	36	33	14	26	30	34
FBgn0034324	14	16	10	13	12	17
FBgn0034325	22	33	19	21	31	26
FBgn0034326	38	43	27	44	49	60
FBgn0034327	1	2	0	1	2	1
FBgn0040737	0	0	0	0	0	1
FBgn0261700	2	4	0	3	1	4
FBgn0262838	60	76	129	57	103	74
FBgn0034328	575	694	2440	471	1224	698
FBgn0034329	1196	1299	4301	1103	2837	1709
FBgn0034330	1371	1479	1052	1117	1581	1589
FBgn0034331	3148	3621	4016	2347	3830	3173
FBgn0025583	4537	5000	8535	3619	8022	6005
FBgn0040736	3612	3851	5807	3020	5546	3615
FBgn0040735	1056	1299	1764	1541	2300	1999
FBgn0040734	387	495	1107	331	742	461
FBgn0040733	1447	1598	1116	1721	2746	2954
FBgn0064237	1120	1303	1148	1166	1150	1123
FBgn0063499	489	580	529	333	327	351
FBgn0034335	2588	2529	2036	2525	2520	2644
FBgn0063498	102	82	83	78	82	95
FBgn0063497	1117	1060	1214	1114	1484	1090
FBgn0263770	0	0	0	1	1	2
FBgn0263771	0	0	0	0	0	0
FBgn0063496	152	127	95	81	152	130
FBgn0063495	327	353	291	372	411	393
FBgn0063494	3836	3575	2894	3561	3890	3806
FBgn0063493	578	507	538	611	725	663
FBgn0063492	770	673	560	689	762	872
FBgn0063491	2495	2657	2343	3364	3139	3128
FBgn0013983	498	525	472	444	552	465
FBgn0027835	16245	17714	13079	16686	15839	19937
FBgn0034345	5004	4532	4132	4366	4428	5551
FBgn0034346	1641	1206	1121	1244	1164	1738
FBgn0050118	7902	6877	5518	6382	6682	8378
FBgn0261477	2626	2287	1900	2199	2396	3203
FBgn0034350	0	0	0	0	0	0
FBgn0050120	0	0	0	0	0	0
FBgn0261119	2693	1964	1892	2332	2028	2786
FBgn0034351	801	608	594	707	677	730
FBgn0034352	1	1	3	3	2	3
FBgn0028496	601	803	459	559	626	960
FBgn0034354	652	591	528	634	626	723
FBgn0262476	1117	1482	847	1179	1275	1993
FBgn0034356	233	266	168	310	352	344
FBgn0003067	0	0	0	0	0	0
FBgn0266488	0	0	0	0	0	0
FBgn0085419	127	157	114	223	187	294
FBgn0050115	1110	1353	1093	1010	1053	1222
FBgn0261587	2	0	1	3	0	2
FBgn0034360	280	219	184	251	204	269
FBgn0034361	962	793	663	934	853	865
FBgn0034362	1194	993	887	1124	952	1286
FBgn0034363	1	0	0	1	0	0
FBgn0034364	310	327	196	426	397	427
FBgn0034366	970	737	671	838	835	1134
FBgn0034365	1626	1523	1394	1715	1661	1937
FBgn0266671	897	654	621	770	736	1014
FBgn0000566	5505	4341	4113	4618	4602	5059
FBgn0034368	3163	3076	2565	3087	3049	4204
FBgn0050122	7365	6868	5565	7543	6926	9889
FBgn0050227	0	0	0	0	0	0
FBgn0011868	0	0	0	0	0	0
FBgn0262595	0	0	0	0	0	1
FBgn0034371	1419	1194	997	1146	1232	1569
FBgn0034372	0	0	0	0	0	0
FBgn0259202	0	0	0	0	0	0
FBgn0023214	191	168	167	123	184	159
FBgn0265627	0	0	0	0	0	0
FBgn0265626	0	0	0	0	0	0
FBgn0265625	0	0	0	0	0	0
FBgn0262102	0	0	0	0	0	0
FBgn0262103	1838	1637	1152	1491	1508	2072
FBgn0034377	1	3	0	0	2	1
FBgn0034379	330	291	304	323	318	398
FBgn0034380	948	768	648	855	840	1139
FBgn0062961	162	138	162	151	181	246
FBgn0053147	301	423	262	288	408	579
FBgn0263522	1	0	0	0	0	0
FBgn0034381	564	633	585	597	600	727
FBgn0053998	0	1	1	0	0	0
FBgn0050121	15	13	11	4	17	6
FBgn0034382	1891	1847	1441	1398	1786	2205
FBgn0034383	0	0	1	0	7	3
FBgn0034387	822	923	846	477	670	708
FBgn0259682	24759	17016	17509	19934	17363	23583
FBgn0034389	1668	1292	1246	1593	1574	2259
FBgn0050229	0	0	0	1	0	1
FBgn0264679	27	15	17	20	10	28
FBgn0034390	4439	3841	3358	4136	3665	4079
FBgn0034391	63	74	60	53	80	74
FBgn0034392	810	675	649	699	690	708
FBgn0010651	1898	2240	1809	1342	1577	1716
FBgn0265661	1	1	1	0	1	5
FBgn0034394	3288	4161	3105	6513	4556	6003
FBgn0263337	0	0	0	0	2	0
FBgn0010551	9677	8147	7343	8608	8302	10585
FBgn0034396	116	127	95	102	123	123
FBgn0034397	18	19	18	16	12	16
FBgn0034398	12916	12914	10313	12026	12352	13699
FBgn0034399	1645	1262	949	1099	1264	1634
FBgn0034400	4312	3517	2906	3885	3872	5134
FBgn0034401	3593	2864	2777	3319	3200	4641
FBgn0034402	328	242	233	290	250	355
FBgn0034403	4088	2673	2610	3207	3124	4660
FBgn0010053	3106	2577	3802	5244	5335	5468
FBgn0034405	5449	4846	4423	5315	5863	5935
FBgn0034406	2420	2316	2179	1946	2114	2122
FBgn0262479	0	1	0	1	1	1
FBgn0262480	1	0	0	0	0	1
FBgn0262481	30	28	27	70	56	60
FBgn0004240	133	264	1788	85	276	150
FBgn0034407	177	568	2058	86	347	182
FBgn0262569	13	15	9	18	22	20
FBgn0034408	295	300	250	231	316	452
FBgn0086022	0	0	0	0	0	0
FBgn0014269	1546	1071	1078	1462	1447	1766
FBgn0041702	1001	681	695	860	889	1220
FBgn0267351	1466	1134	884	1200	1139	1567
FBgn0034411	17	19	15	12	19	15
FBgn0265356	2957	3646	2381	2600	3138	3562
FBgn0263473	1	0	0	0	1	0
FBgn0263116	99	118	71	87	103	133
FBgn0263083	463	528	486	599	709	707
FBgn0034413	0	0	0	0	0	0
FBgn0004168	95	137	63	91	130	183
FBgn0050125	0	0	0	0	0	0
FBgn0034417	504	483	568	512	511	531
FBgn0027535	860	724	647	806	870	1070
FBgn0034418	2349	2279	1888	2074	2227	2546
FBgn0034419	1371	1326	1174	1263	1317	1603
FBgn0000578	1933	1752	1355	1640	1774	2451
FBgn0263290	0	1	0	1	0	1
FBgn0034420	4508	4688	3119	3769	4266	4919
FBgn0263395	2459	2174	1601	2064	2109	3053
FBgn0034422	958	749	652	790	797	957
FBgn0010434	4382	5738	4086	4556	4595	5711
FBgn0004003	328	370	316	235	285	298
FBgn0053454	0	0	0	0	0	0
FBgn0053453	0	0	0	0	0	0
FBgn0265614	0	0	0	0	0	0
FBgn0003254	140	43	100	35	61	69
FBgn0034425	1170	708	734	889	884	1336
FBgn0034426	0	0	0	0	0	0
FBgn0034427	0	0	0	0	2	2
FBgn0034428	0	0	0	0	0	0
FBgn0034429	1	0	3	0	2	3
FBgn0013954	13845	12216	11345	13559	11422	12980
FBgn0034430	991	807	826	972	958	1142
FBgn0086358	3418	2507	2239	3064	2804	3902
FBgn0034432	7061	6669	5689	7562	7041	8732
FBgn0034433	1167	920	745	946	1045	1419
FBgn0264753	234	281	176	242	257	314
FBgn0054045	20	11	12	17	18	24
FBgn0034436	1656	1896	2038	1503	1802	1858
FBgn0034437	83	96	82	117	179	121
FBgn0034438	553	681	406	410	532	590
FBgn0034439	171	203	98	293	275	362
FBgn0034440	81	100	164	151	157	196
FBgn0034441	0	0	0	0	1	0
FBgn0034442	272	230	217	209	252	282
FBgn0261439	8779	8177	6007	7341	7583	8794
FBgn0034443	1491	1568	1166	1398	1443	1325
FBgn0267587	21	25	21	11	25	23
FBgn0263391	7415	6167	5233	6617	6436	8689
FBgn0263378	3	0	0	2	3	3
FBgn0263464	0	1	0	0	0	0
FBgn0028981	0	0	0	0	0	0
FBgn0050225	0	0	0	0	0	0
FBgn0050326	0	0	0	0	0	0
FBgn0012051	1582	1606	1381	1449	1511	1900
FBgn0020440	2309	1875	1497	1891	2110	2937
FBgn0040273	3470	2902	2619	3267	3160	4000
FBgn0013325	51735	49181	42513	55109	45989	49985
FBgn0082987	12	16	6	9	6	4
FBgn0034446	13	10	11	15	6	22
FBgn0266711	2166	1903	1737	1856	1946	2199
FBgn0003887	50509	36078	36473	44892	35917	47844
FBgn0034447	2869	1552	1706	2314	2131	3424
FBgn0260934	11940	11402	9187	12577	12031	17472
FBgn0002716	32	23	34	39	35	39
FBgn0034451	1357	1126	1007	1226	1242	1520
FBgn0034452	523	343	339	505	407	754
FBgn0026378	861	682	643	770	778	1002
FBgn0261456	2016	1720	1536	1746	1694	2398
FBgn0034454	176	140	121	110	105	143
FBgn0040732	14239	16383	17326	10902	11455	13275
FBgn0034455	1458	1068	931	1233	1177	1541
FBgn0265665	6	7	5	9	8	10
FBgn0050223	0	0	0	0	0	0
FBgn0034456	6	2	7	10	8	12
FBgn0034457	0	3	0	1	1	2
FBgn0034458	0	1	0	0	0	1
FBgn0003435	1097	1482	852	1003	1169	1929
FBgn0262571	0	1	0	0	0	0
FBgn0053535	1	2	2	3	1	0
FBgn0262170	0	0	0	0	0	0
FBgn0265666	0	0	1	0	0	0
FBgn0265667	0	1	1	0	0	0
FBgn0265696	0	0	0	0	0	0
FBgn0034460	21	16	26	25	43	28
FBgn0263515	0	0	1	0	1	0
FBgn0034462	4	0	0	1	0	1
FBgn0265142	0	0	0	0	0	0
FBgn0265143	0	0	0	2	0	0
FBgn0265144	0	0	0	0	0	0
FBgn0265145	0	0	0	0	0	0
FBgn0265697	3	6	4	3	4	6
FBgn0262418	0	0	0	0	0	0
FBgn0262410	0	0	0	0	0	0
FBgn0262464	0	0	0	0	0	0
FBgn0262408	0	0	0	0	0	0
FBgn0262414	0	0	0	0	0	0
FBgn0262443	0	0	0	0	0	0
FBgn0262372	0	0	0	0	0	0
FBgn0262380	0	0	0	0	0	0
FBgn0015949	3199	3061	2487	3191	3182	4360
FBgn0028372	463	392	333	382	440	508
FBgn0040730	54	49	44	48	46	45
FBgn0085227	205	225	192	520	557	469
FBgn0265698	0	0	0	0	0	0
FBgn0034467	1	3	1	2	2	6
FBgn0040729	138	138	156	299	305	294
FBgn0265699	4	5	0	0	8	14
FBgn0034468	496	511	440	325	671	500
FBgn0046880	0	0	2	1	0	3
FBgn0046879	5	2	1	5	5	1
FBgn0034470	7581	7655	7219	5902	8305	7262
FBgn0265702	1	0	0	1	2	0
FBgn0034471	1550	1720	1451	1489	2232	2464
FBgn0050215	0	0	0	0	0	0
FBgn0050452	1	0	0	0	0	0
FBgn0050218	0	0	0	0	0	0
FBgn0011850	0	0	0	0	0	0
FBgn0065076	18	7	9	12	12	31
FBgn0011849	0	0	0	0	0	0
FBgn0011848	0	0	0	0	0	0
FBgn0050454	0	0	0	0	0	0
FBgn0050220	0	0	0	0	0	0
FBgn0050449	2	0	0	0	0	0
FBgn0053452	0	0	0	0	0	0
FBgn0053451	0	0	0	0	0	0
FBgn0053450	0	0	0	0	0	0
FBgn0053449	0	0	0	0	0	0
FBgn0053448	0	0	0	0	0	0
FBgn0053447	0	0	0	0	0	0
FBgn0053446	0	0	0	0	0	0
FBgn0053445	0	0	0	0	0	0
FBgn0053444	0	0	0	0	0	0
FBgn0053443	0	0	0	0	0	0
FBgn0053442	0	0	0	0	0	0
FBgn0053441	0	0	0	0	0	0
FBgn0053440	0	0	0	0	0	0
FBgn0053439	0	0	0	0	0	0
FBgn0053438	0	0	0	0	0	0
FBgn0053437	0	0	0	0	0	0
FBgn0053436	0	0	0	0	0	0
FBgn0053435	0	0	0	0	0	0
FBgn0053434	0	0	0	0	0	0
FBgn0053433	0	0	0	0	0	0
FBgn0053432	0	0	0	0	0	0
FBgn0053431	0	0	0	0	0	0
FBgn0053430	0	0	0	0	0	0
FBgn0053429	0	0	0	0	0	0
FBgn0053428	0	0	0	0	0	0
FBgn0053427	0	0	0	0	0	0
FBgn0053426	0	0	0	0	0	0
FBgn0053425	0	0	0	0	0	0
FBgn0053424	0	0	0	0	0	0
FBgn0053423	0	0	0	0	0	0
FBgn0053422	0	0	0	0	0	0
FBgn0053421	0	0	0	0	0	0
FBgn0053420	0	0	0	0	0	0
FBgn0053419	0	0	0	0	0	0
FBgn0053418	0	0	0	0	0	0
FBgn0053417	0	0	0	0	0	0
FBgn0053416	0	0	0	0	0	0
FBgn0053415	0	0	0	0	0	0
FBgn0053414	0	0	0	0	0	0
FBgn0053413	0	0	0	0	0	0
FBgn0053412	0	0	0	0	0	0
FBgn0053411	0	0	0	0	0	0
FBgn0053410	0	0	0	0	0	0
FBgn0053409	0	0	0	0	0	0
FBgn0053408	0	0	0	0	0	0
FBgn0053407	0	0	0	0	0	0
FBgn0053406	0	0	0	0	0	0
FBgn0053405	0	0	0	0	0	0
FBgn0053404	1	0	0	0	0	0
FBgn0053403	0	0	0	0	0	0
FBgn0053402	0	0	0	0	0	0
FBgn0053401	0	0	0	0	0	0
FBgn0053400	0	0	0	0	0	0
FBgn0053399	0	0	0	0	0	0
FBgn0053398	0	0	0	0	0	0
FBgn0053397	0	0	0	0	0	0
FBgn0053396	0	0	0	0	0	0
FBgn0053395	0	0	0	0	0	0
FBgn0053394	0	0	0	0	0	0
FBgn0053393	0	0	0	0	0	0
FBgn0053392	0	0	0	0	0	0
FBgn0053391	0	0	0	0	0	0
FBgn0053390	0	0	0	0	0	0
FBgn0053389	0	0	0	0	0	0
FBgn0053388	0	0	0	0	0	0
FBgn0053387	0	0	0	0	0	0
FBgn0053386	0	0	0	0	0	0
FBgn0053385	0	0	0	0	0	0
FBgn0053384	0	0	0	0	0	0
FBgn0053383	0	0	0	0	0	0
FBgn0053382	0	0	0	0	0	0
FBgn0053381	0	0	0	0	0	0
FBgn0053380	0	0	0	0	0	0
FBgn0053379	0	0	0	0	0	0
FBgn0053378	0	0	0	0	0	0
FBgn0053377	0	0	0	0	0	0
FBgn0053376	0	0	0	0	0	0
FBgn0053375	0	0	0	0	0	0
FBgn0053374	0	0	0	0	0	0
FBgn0053373	0	0	0	0	0	0
FBgn0053372	0	0	0	0	0	0
